NIS code/code NIS;Jaar/Année;woninginbraak (strikt)/cambri. ds habitation (strict);
44001;2014;117;
44011;2014;101;
44012;2014;67;
44013;2014;128;
44019;2014;111;
44020;2014;23;
44021;2014;2436;
44029;2014;42;
44034;2014;95;
44036;2014;36;
44040;2014;101;
44043;2014;135;
44045;2014;25;
44048;2014;63;
44049;2014;68;
44052;2014;60;
44064;2014;81;
44072;2014;21;
44073;2014;21;
44080;2014;37;
44081;2014;38;
45017;2014;42;
45035;2014;62;
45041;2014;77;
45057;2014;12;
45059;2014;25;
45060;2014;16;
45061;2014;22;
45062;2014;0;
45063;2014;17;
45064;2014;15;
45065;2014;8;
46003;2014;197;
46013;2014;78;
46014;2014;161;
46020;2014;93;
46021;2014;310;
46024;2014;115;
46025;2014;197;
51004;2014;277;
51008;2014;84;
51009;2014;84;
51012;2014;28;
51014;2014;13;
51017;2014;18;
51019;2014;12;
51065;2014;106;
52010;2014;154;
52011;2014;3172;
52012;2014;286;
52015;2014;412;
52018;2014;92;
52021;2014;170;
52022;2014;204;
52025;2014;112;
52043;2014;239;
52048;2014;142;
52055;2014;198;
52063;2014;135;
52074;2014;72;
52075;2014;70;
53014;2014;176;
53020;2014;98;
53028;2014;182;
53039;2014;59;
53044;2014;126;
53046;2014;25;
53053;2014;1165;
53065;2014;177;
53068;2014;54;
53070;2014;211;
53082;2014;183;
53083;2014;56;
53084;2014;135;
54007;2014;515;
54010;2014;90;
55004;2014;165;
55010;2014;112;
55022;2014;719;
55023;2014;145;
55035;2014;118;
55039;2014;73;
55040;2014;259;
55050;2014;92;
56001;2014;117;
56005;2014;55;
56011;2014;267;
56016;2014;62;
56022;2014;66;
56029;2014;26;
56044;2014;38;
56049;2014;26;
56051;2014;42;
56078;2014;111;
56085;2014;70;
56086;2014;120;
56087;2014;133;
56088;2014;34;
57003;2014;43;
57018;2014;33;
57027;2014;103;
57062;2014;49;
57064;2014;106;
57072;2014;22;
57081;2014;668;
57093;2014;39;
57094;2014;48;
57095;2014;16;
61003;2014;146;
61010;2014;40;
61012;2014;30;
61019;2014;47;
61024;2014;28;
61028;2014;42;
61031;2014;196;
61039;2014;23;
61041;2014;41;
61043;2014;41;
61048;2014;21;
61063;2014;24;
61068;2014;56;
61072;2014;136;
61079;2014;38;
61080;2014;67;
61081;2014;25;
62003;2014;316;
62006;2014;105;
62009;2014;82;
62011;2014;53;
62015;2014;102;
62022;2014;189;
62026;2014;24;
62027;2014;54;
62032;2014;158;
62038;2014;138;
62051;2014;409;
62060;2014;112;
62063;2014;2592;
62079;2014;236;
62093;2014;286;
62096;2014;1020;
62099;2014;124;
62100;2014;162;
62108;2014;177;
62118;2014;286;
62119;2014;141;
62120;2014;285;
62121;2014;121;
62122;2014;43;
63001;2014;27;
63003;2014;19;
63004;2014;32;
63012;2014;9;
63013;2014;20;
63020;2014;77;
63023;2014;99;
63035;2014;106;
63038;2014;61;
63040;2014;44;
63045;2014;24;
63046;2014;19;
63048;2014;43;
63049;2014;58;
63057;2014;22;
63058;2014;44;
63061;2014;66;
63067;2014;29;
63072;2014;59;
63073;2014;46;
63075;2014;23;
63076;2014;71;
63079;2014;344;
63080;2014;46;
63084;2014;44;
63086;2014;12;
63087;2014;8;
63088;2014;24;
63089;2014;31;
64008;2014;24;
64015;2014;35;
64021;2014;26;
64023;2014;15;
64025;2014;37;
64029;2014;24;
64034;2014;91;
64047;2014;25;
64056;2014;37;
64063;2014;44;
64065;2014;77;
64074;2014;107;
64075;2014;11;
64076;2014;36;
71002;2014;43;
71004;2014;200;
71011;2014;94;
71016;2014;319;
71017;2014;58;
71020;2014;28;
71022;2014;347;
71024;2014;45;
71034;2014;42;
71037;2014;114;
71045;2014;23;
71047;2014;22;
71053;2014;191;
71057;2014;85;
71066;2014;80;
71067;2014;39;
71069;2014;47;
71070;2014;94;
72003;2014;35;
72004;2014;43;
72018;2014;41;
72020;2014;107;
72021;2014;57;
72025;2014;58;
72029;2014;48;
72030;2014;61;
72037;2014;57;
72038;2014;38;
72039;2014;126;
72040;2014;19;
72041;2014;38;
73001;2014;36;
73006;2014;120;
73009;2014;54;
73022;2014;45;
73028;2014;0;
73032;2014;46;
73040;2014;62;
73042;2014;148;
73066;2014;97;
73083;2014;163;
73098;2014;31;
73107;2014;221;
73109;2014;15;
81001;2014;124;
81003;2014;16;
81004;2014;66;
81013;2014;11;
81015;2014;30;
82003;2014;77;
82005;2014;14;
82009;2014;11;
82014;2014;35;
82032;2014;33;
82036;2014;23;
82037;2014;29;
82038;2014;6;
83012;2014;95;
83013;2014;16;
83028;2014;26;
83031;2014;16;
83034;2014;136;
83040;2014;25;
83044;2014;16;
83049;2014;8;
83055;2014;25;
84009;2014;43;
84010;2014;18;
84016;2014;8;
84029;2014;2;
84033;2014;20;
84035;2014;40;
84043;2014;42;
84050;2014;17;
84059;2014;21;
84068;2014;16;
84075;2014;25;
84077;2014;60;
85007;2014;13;
85009;2014;16;
85011;2014;19;
85024;2014;10;
85026;2014;11;
85034;2014;11;
85039;2014;7;
85045;2014;31;
85046;2014;54;
85047;2014;4;
91005;2014;31;
91013;2014;52;
91015;2014;13;
91030;2014;72;
91034;2014;57;
91054;2014;9;
91059;2014;67;
91064;2014;21;
91072;2014;43;
91103;2014;16;
91114;2014;90;
91120;2014;48;
91141;2014;63;
91142;2014;30;
91143;2014;24;
92003;2014;117;
92006;2014;81;
92035;2014;118;
92045;2014;74;
92048;2014;76;
92054;2014;63;
92087;2014;102;
92094;2014;966;
92097;2014;22;
92101;2014;123;
92114;2014;54;
92137;2014;222;
92138;2014;58;
92140;2014;192;
92141;2014;86;
92142;2014;171;
93010;2014;42;
93014;2014;98;
93018;2014;20;
93022;2014;83;
93056;2014;68;
93088;2014;161;
93090;2014;37;
